basename	edge_label	prune_label	pathlength	exterior2surface	surface2volume	mindfe	maxdfe	minmaxdfe	length2width	depth	angle
278_PV_skeleton_graphs.pckle	((252, 234, 105), (257, 240, 106))	1	6	0.576939381094	0.0481232150143	9	10	1	0.631578947368	62.0732837868	0.0155458359557
278_PV_skeleton_graphs.pckle	((334, 259, 126), (361, 245, 140))	0	34	0.714726631393	0.0469808389436	2	11	9	5.23076923077	59.4253000098	0.0290140893576
278_PV_skeleton_graphs.pckle	((334, 259, 126), (384, 300, 111))	0	70	0.848053064734	0.0295284729779	3	11	8	10.0	59.4253000098	0.0198008897502
278_PV_skeleton_graphs.pckle	((320, 168, 106), (326, 163, 103))	1	6	0.634624043224	0.0384788634789	11	12	1	0.521739130435	4.13939052725	0.0156315248448
278_PV_skeleton_graphs.pckle	((218, 243, 101), (214, 248, 96))	0	6	0.647169305071	0.0447418967587	9	11	2	0.6	80.1622702575	0.0087953809586
278_PV_skeleton_graphs.pckle	((218, 243, 101), (184, 226, 111))	0	38	0.777048528242	0.0475933551044	3	11	8	5.42857142857	80.1622702575	0.0211687274036
679_PV_skeleton_graphs.pckle	((321, 218, 85), (347, 206, 83))	0	25	0.76325229175	0.133571124361	4	8	4	4.16666666667	70.7057290539	0.0231195230068
679_PV_skeleton_graphs.pckle	((267, 185, 76), (269, 186, 77))	1	1	None	None	None	None	None	None	44.4805914392	None
679_PV_skeleton_graphs.pckle	((309, 209, 83), (299, 210, 84))	1	9	0.672520170859	0.131228201295	7	8	1	1.2	62.9557941564	0.0270239325626
679_PV_skeleton_graphs.pckle	((159, 273, 69), (147, 285, 64))	0	14	0.809121621622	0.218208625138	2	6	4	3.5	117.162313753	0.0294039294672
679_PV_skeleton_graphs.pckle	((159, 273, 69), (153, 285, 78))	0	14	0.778476040848	0.181442417332	3	6	3	3.11111111111	117.162313753	0.0517604108675
679_PV_skeleton_graphs.pckle	((262, 136, 69), (239, 140, 60))	1	22	0.701703033528	0.0984207631669	4	12	8	2.75	15.3313243341	0.0209312680322
679_PV_skeleton_graphs.pckle	((363, 259, 73), (375, 256, 60))	0	13	0.746918652424	0.193666454488	3	6	3	2.88888888889	105.90847019	0.0334552802805
679_PV_skeleton_graphs.pckle	((363, 259, 73), (364, 283, 62))	0	23	0.687258687259	0.199384141647	1	6	5	6.57142857143	105.90847019	0.0301325383644
679_PV_skeleton_graphs.pckle	((175, 253, 70), (149, 242, 63))	0	25	0.762394195889	0.173375262055	2	7	5	5.55555555556	105.277337089	0.0318327973432
679_PV_skeleton_graphs.pckle	((266, 137, 69), (279, 112, 65))	1	24	0.636615811373	0.109607783521	5	12	7	2.82352941176	15.3313243341	None
547_PV_skeleton_graphs.pckle	((191, 249, 135), (183, 242, 135))	0	9	0.804203539823	0.0304828702455	5	6	1	1.63636363636	90.1695660444	0.0233063582369
547_PV_skeleton_graphs.pckle	((191, 249, 135), (183, 264, 124))	0	15	0.852988691438	0.0228194352282	4	6	2	3.0	90.1695660444	0.0191374111094
547_PV_skeleton_graphs.pckle	((317, 274, 134), (331, 260, 132))	0	15	0.740885416667	0.0336149166192	3	5	2	3.75	81.0017338701	None
547_PV_skeleton_graphs.pckle	((317, 274, 134), (322, 275, 128))	0	5	0.773361976369	0.0265151515152	5	5	0	1.0	81.0017338701	None
547_PV_skeleton_graphs.pckle	((315, 275, 135), (317, 289, 135))	0	13	0.690962099125	0.0341344479276	3	6	3	2.88888888889	81.0017338701	0.0177761211186
223_PV_skeleton_graphs.pckle	((329, 201, 41), (330, 202, 41))	1	0	None	None	None	None	None	None	7.7146362339	None
223_PV_skeleton_graphs.pckle	((330, 197, 41), (344, 197, 39))	1	13	0.799476439791	0.0641370047011	4	6	2	2.6	7.7146362339	0.00975950351563
223_PV_skeleton_graphs.pckle	((320, 217, 43), (175, 259, 39))	0	146	0.959439849079	0.0480209059233	4	8	4	24.3333333333	16.7087673098	0.00885782349481
223_PV_skeleton_graphs.pckle	((320, 217, 43), (347, 310, 50))	0	93	0.944088158251	0.0303985502272	6	9	3	12.4	16.7087673098	0.0101139384085
322_PV_skeleton_graphs.pckle	((322, 258, 130), (334, 241, 132))	0	16	0.709337349398	0.328712871287	3	7	4	3.2	74.4836600102	0.0283494809748
322_PV_skeleton_graphs.pckle	((209, 261, 136), (200, 253, 140))	0	8	0.728346456693	0.356992269852	4	7	3	1.45454545455	86.4721018122	0.0324306770792
322_PV_skeleton_graphs.pckle	((209, 261, 136), (199, 280, 139))	0	21	0.850477200424	0.241114804398	4	7	3	3.81818181818	86.4721018122	0.0424855611309
322_PV_skeleton_graphs.pckle	((338, 267, 120), (350, 250, 114))	0	16	0.721131186174	0.357584269663	3	6	3	3.55555555556	90.620560934	0.00989730610206
322_PV_skeleton_graphs.pckle	((338, 267, 120), (348, 281, 119))	0	14	0.736628849271	0.323036649215	2	6	4	3.5	90.620560934	0.0239095709363
225_PV_skeleton_graphs.pckle	((290, 215, 267), (172, 275, 226))	0	123	0.894576139455	0.00975526539543	8	15	7	10.6956521739	22.7957568266	0.0355879839247
225_PV_skeleton_graphs.pckle	((305, 300, 277), (321, 291, 272))	0	15	0.669249106079	0.0242240508156	5	9	4	2.14285714286	87.0882778611	0.0228621053564
225_PV_skeleton_graphs.pckle	((305, 300, 277), (310, 307, 262))	0	15	0.784195748095	0.0204847986853	7	9	2	1.875	87.0882778611	0.0232524409759
259_PV_skeleton_graphs.pckle	((301, 270, 60), (314, 287, 56))	0	19	0.938220757825	0.12528379773	3	4	1	5.42857142857	62.741493231	0.0338895621621
259_PV_skeleton_graphs.pckle	((301, 270, 60), (324, 260, 58))	0	22	0.888009049774	0.158935634664	2	3	1	8.8	62.741493231	0.0313334320843
259_PV_skeleton_graphs.pckle	((285, 205, 59), (289, 199, 57))	1	6	0.726530612245	0.111414279218	5	6	1	1.09090909091	7.3093746788	0.0432559368295
259_PV_skeleton_graphs.pckle	((280, 232, 60), (183, 274, 54))	0	101	0.943791946309	0.114563060141	2	6	4	25.25	28.2526840667	0.0835352400681
626_PV_skeleton_graphs.pckle	((185, 259, 95), (166, 285, 87))	0	28	0.897614892379	0.103429602888	3	5	2	7.0	89.6700006152	0.0180381268552
626_PV_skeleton_graphs.pckle	((185, 259, 95), (170, 218, 86))	0	40	0.873676248109	0.144623126573	1	5	4	13.3333333333	89.6700006152	0.0106018385749
626_PV_skeleton_graphs.pckle	((315, 276, 115), (342, 297, 104))	0	29	0.896033269354	0.0775182264544	4	7	3	5.27272727273	50.1286936396	0.0261843930754
626_PV_skeleton_graphs.pckle	((315, 276, 115), (323, 265, 115))	0	11	0.667820069204	0.114139020537	4	7	3	2.0	50.1286936396	0.0169719618815
626_PV_skeleton_graphs.pckle	((228, 259, 107), (192, 219, 118))	0	54	0.822250104559	0.127970456005	2	7	5	12.0	58.5835031483	0.0195996858469
626_PV_skeleton_graphs.pckle	((285, 212, 108), (284, 211, 108))	1	0	None	None	None	None	None	None	0.0	None
829_PV_skeleton_graphs.pckle	((321, 267, 154), (325, 272, 148))	0	5	0.74269515918	0.0221238084211	8	8	0	0.625	101.557076946	0.00762131304896
829_PV_skeleton_graphs.pckle	((321, 267, 154), (335, 245, 146))	0	22	0.742322456814	0.0298473260577	4	8	4	3.66666666667	101.557076946	0.00938834976007
829_PV_skeleton_graphs.pckle	((302, 254, 168), (318, 247, 175))	0	15	0.674392935982	0.0322081800245	4	8	4	2.5	78.6054670711	0.0225073382756
829_PV_skeleton_graphs.pckle	((237, 234, 152), (215, 234, 167))	0	21	0.701728024042	0.0289722575941	4	10	6	3.0	81.1357446474	0.0219058628453
829_PV_skeleton_graphs.pckle	((237, 234, 152), (195, 280, 142))	0	79	0.862634857924	0.0194349942117	3	10	7	12.1538461538	81.1357446474	0.0169353252709
RV34_PV_skeleton_graphs.pckle	((160, 273, 274), (135, 286, 268))	0	28	0.730655336681	0.137102610722	11	15	4	2.15384615385	62.7583090548	0.00762608969949
RV34_PV_skeleton_graphs.pckle	((160, 273, 274), (126, 275, 299))	0	38	0.742633345767	0.169429757115	8	14	6	3.45454545455	62.7583090548	0.0202829576645
RV34_PV_skeleton_graphs.pckle	((341, 307, 286), (377, 349, 292))	0	54	0.808427543679	0.106419048244	4	16	12	5.4	53.0271636705	0.0104046682295
RV34_PV_skeleton_graphs.pckle	((383, 289, 280), (390, 288, 273))	0	7	0.741398446171	0.283690176322	6	8	2	1.0	70.5262744259	0.00288874885453
RV34_PV_skeleton_graphs.pckle	((383, 288, 281), (386, 279, 288))	1	8	0.538807649044	0.345511076564	4	8	4	1.33333333333	70.5262744259	None
RV34_PV_skeleton_graphs.pckle	((383, 288, 281), (390, 284, 293))	0	11	0.681683899557	0.331862745098	4	8	4	1.83333333333	70.5262744259	None
RV34_PV_skeleton_graphs.pckle	((312, 281, 291), (304, 280, 290))	1	7	0.449504483247	0.179934615548	14	16	2	0.466666666667	38.3386065863	0.0130145508433
201_PV_skeleton_graphs.pckle	((287, 178, 123), (288, 179, 123))	1	0	None	None	None	None	None	None	0.0	None
201_PV_skeleton_graphs.pckle	((336, 261, 136), (338, 272, 140))	0	10	0.725062866723	0.403995936336	2	6	4	2.5	85.3438458896	0.0160197304062
201_PV_skeleton_graphs.pckle	((336, 261, 136), (343, 252, 133))	0	8	0.805274971942	0.241463414634	5	6	1	1.45454545455	85.3438458896	0.0121709948285
201_PV_skeleton_graphs.pckle	((208, 241, 131), (181, 275, 116))	0	43	0.908195679797	0.220032152093	4	6	2	8.6	79.989957147	0.0200083540949
201_PV_skeleton_graphs.pckle	((208, 241, 131), (200, 232, 137))	0	10	0.724025974026	0.384159650764	3	6	3	2.22222222222	79.989957147	0.02728027166
328_PV_skeleton_graphs.pckle	((207, 253, 111), (186, 256, 124))	0	22	0.755012028869	0.299435706567	3	8	5	4.0	78.0919431434	0.0200026946675
328_PV_skeleton_graphs.pckle	((207, 253, 111), (175, 288, 100))	0	43	0.836592897581	0.213774892727	4	8	4	7.16666666667	78.0919431434	0.0142430260604
328_PV_skeleton_graphs.pckle	((269, 207, 122), (317, 276, 117))	0	77	0.883920563741	0.173429028531	6	10	4	9.625	21.3043326617	0.0183166762649
